id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2269104,Modern Style private room in queens,8568891,Sufia,Queens,Jamaica,40.7095,-73.78828,Private room,65,2,13,2018-07-14,0.22,1,362
2271504,SUPER BOWL Brooklyn Duplex Apt!!,11598359,Jonathan,Brooklyn,Clinton Hill,40.68766,-73.96439,Entire home/apt,6500,1,0,,,1,0
2271792,Little Heaven — Upper West Side,11599506,Lara,Manhattan,Upper West Side,40.78345,-73.97858,Entire home/apt,150,2,48,2016-11-27,0.73,1,0
2272080,equipped and modern 2-bd apt,11600691,Evonne,Brooklyn,Gowanus,40.68107,-73.98245,Entire home/apt,265,3,0,,,1,0
2272739,Sunny Spacious West Village 1BR,11603608,Dylan,Manhattan,Greenwich Village,40.7358,-73.99677,Entire home/apt,199,3,8,2015-06-21,0.16,1,0
2272872,Great location Cntl Park Times Sq,5175067,Anthony,Manhattan,Hell's Kitchen,40.76726,-73.98285,Entire home/apt,395,5,9,2015-11-19,0.19,1,0
2273019,Super Bowl Weekend,8105524,Rhett,Manhattan,Upper West Side,40.77018,-73.98643,Entire home/apt,150,1,0,,,1,0
2273613,Bondtastic: Fabulous in Brooklyn.,11607949,Clarina,Brooklyn,Gowanus,40.67632,-73.99204,Entire home/apt,130,30,28,2019-05-20,0.43,1,297
2273733,Heart of the West Village!,8730513,Corey,Manhattan,Greenwich Village,40.73357,-73.99767,Private room,175,3,1,2018-05-18,0.07,1,0
2274084,3 Bedroom Apartment,11610321,Patrick,Manhattan,Kips Bay,40.74215,-73.98018,Entire home/apt,2750,1,0,,,1,0
2274268,Private Rm - Times Sq/Hell'sKitchen,11611239,Sally,Manhattan,Hell's Kitchen,40.7604,-73.9922,Private room,90,1,170,2019-06-10,2.92,1,255
2276065,PERFECT SUPERBOWL STAY,9451697,Shaunna,Manhattan,Midtown,40.75225,-73.98725,Entire home/apt,1500,1,0,,,1,0
2276383,Penthouse with Private Rooftop for Events/Shoots,11623750,Mike,Manhattan,Greenwich Village,40.7335,-73.99834,Entire home/apt,2500,1,0,,,1,0
2277707,Great UWS Apt Along Central Park,11630571,Ariel,Manhattan,Upper West Side,40.78498,-73.97284,Entire home/apt,350,1,7,2019-01-02,0.14,1,365
2279335,Gorgeous 1 BR in N Williamsburg,7009234,Sarah,Brooklyn,Williamsburg,40.71947,-73.9552,Entire home/apt,250,2,3,2015-10-19,0.06,1,0
2281142,Prime NYC Location for Super Bowl ,1427243,Jordana,Manhattan,East Village,40.73323,-73.98859,Entire home/apt,3750,1,0,,,1,0
2281147,Midtown Gem/ Carnegie Hall/theaters/ Central Park,7580102,(Email hidden by Airbnb),Manhattan,Midtown,40.76292,-73.98128,Private room,250,3,6,2019-05-19,0.58,2,170
2282085,Duplex PH 2 bedLoft Williamsburg,2044302,Christopher,Brooklyn,Williamsburg,40.71969,-73.9583,Entire home/apt,500,1,0,,,1,0
2283001,Gorgeous 1 bdrm in Carroll Gardens,10532769,Vanessa,Brooklyn,Carroll Gardens,40.68123,-73.99558,Entire home/apt,180,2,97,2019-07-06,1.83,1,24
2283143,The Best of Both Worlds-Manhattan Country Living!,11661229,Michele,Manhattan,Upper West Side,40.78269,-73.9839,Entire home/apt,800,7,0,,,1,0
2284454,MANHATTAN SUPERBOWL ACCOMODATION,11668649,Andrew,Manhattan,Upper East Side,40.76904,-73.95435,Entire home/apt,1600,1,0,,,1,0
2284484,Sunny & Spacious Upper West Side One Bedroom Apt,11669123,Kaley,Manhattan,Upper West Side,40.79822,-73.97059,Entire home/apt,85,5,0,,,1,0
2284809,"Great 1 bedroom, close to subway!",11671329,Connor,Brooklyn,Bushwick,40.69982,-73.9249,Private room,49,4,2,2015-12-27,0.04,1,0
2285355,SUPER BOWL RENTAL NYC LOW PRICE,11674823,Bruce,Manhattan,Upper West Side,40.77859,-73.97964,Entire home/apt,750,1,0,,,1,0
2285440,Large Rooms with Bar and PullOut Prime Greenpoint,11675390,Peter,Brooklyn,Greenpoint,40.73052,-73.95568,Private room,91,4,106,2019-06-03,2.82,1,113
2285444,"Cozy, Quiet Bedroom in Historic West Village",11675431,Rob,Manhattan,West Village,40.73521,-74.00089,Private room,100,5,8,2019-06-07,0.26,1,0
2288762,Large sun-filled Studio: Murray Hill,11691665,Lauren,Manhattan,Kips Bay,40.74398,-73.97662,Entire home/apt,152,1,5,2018-01-05,0.14,1,0
2289119,2 bdrm in center of Williamsburg,9968385,William,Brooklyn,Williamsburg,40.71725,-73.96249,Entire home/apt,250,1,0,,,1,0
2289612,Private Room in Best Location!!,11673798,Shell,Manhattan,Murray Hill,40.74576,-73.97821,Private room,110,1,227,2019-06-30,3.50,1,239
2291507,"Large, Sunny Room—in Fun, Trendy Area",11057719,Chloe,Brooklyn,Williamsburg,40.71558,-73.94881,Private room,73,14,0,,,1,0
2291575,Super Bowl Space Available! ,11706506,Andrea,Queens,Astoria,40.76895,-73.9236,Shared room,300,1,0,,,1,0
2291943,SuperBowl Weekend Rental! 3 BR/1ba,11708656,Justin,Manhattan,Upper East Side,40.77477,-73.95503,Entire home/apt,1000,1,0,,,1,0
2292275,Instant NYC,11710466,Lindsey,Manhattan,Upper East Side,40.77715,-73.94788,Entire home/apt,135,2,3,2016-06-15,0.06,1,0
2292366,cozy upper east side 1 br abode,440396,Mary,Manhattan,Upper East Side,40.78103,-73.95069,Entire home/apt,75,2,14,2019-06-01,0.33,1,0
2294594,Hilton timeshare west 57st  ,11721588,Richard,Manhattan,Midtown,40.76486,-73.97885,Private room,600,1,0,,,1,0
2294663,Mid Town East Side Apartment ,6509406,Judy,Manhattan,Hell's Kitchen,40.75786,-73.99485,Entire home/apt,800,1,0,,,1,0
2296024,Three bedroom upscale condo,2321783,Donna,Bronx,Riverdale,40.88579,-73.91599,Entire home/apt,250,7,2,2019-01-02,0.04,1,338
2297029,large 2bdrm apt - midtown manhattan,10974421,Jj,Manhattan,Hell's Kitchen,40.76182,-73.99003,Entire home/apt,200,1,8,2016-09-25,0.16,1,0
2297147,Gorgeous 1400 Sq Ft Artist's Loft,10674441,Annie,Brooklyn,Bedford-Stuyvesant,40.69329,-73.95607,Private room,75,3,5,2019-01-27,0.08,2,334
2297192,2BD/2BA Manhattan Apt,11732741,Bryce,Manhattan,Financial District,40.70825,-74.00495,Entire home/apt,1000,1,0,,,1,0
2297259,SUPER SUPER BOWL PAD,11733037,Clayton,Brooklyn,Boerum Hill,40.68497,-73.989,Entire home/apt,900,1,0,,,1,365
2297951,Working Fireplace in TriBeCa loft,7636125,Kristen,Manhattan,Tribeca,40.72035,-74.00493,Private room,70,14,0,,,1,0
2298373,Luxury private apartment/Suite/with balcony,10149317,Lana,Queens,Rego Park,40.72988,-73.85773,Entire home/apt,88,3,33,2019-04-20,0.77,5,262
2298759,Luxury Studio -Midtown/Times Square,11741773,Samson,Manhattan,Hell's Kitchen,40.76774,-73.98503,Entire home/apt,425,1,0,,,1,0
2299633,Ritz-Plaza - 2 bedroom / 2 fullbath,11747009,Troy,Manhattan,Theater District,40.76096,-73.98646,Entire home/apt,975,2,1,2015-10-09,0.02,1,0
2301258,Entire Park Slope Brownstone,11753837,Alexandra,Brooklyn,Park Slope,40.67262,-73.97351,Entire home/apt,305,10,8,2018-08-11,0.12,1,30
2303436,SOHO - Large Studio Apt,11762397,Nathan,Manhattan,Lower East Side,40.72153,-73.99331,Entire home/apt,220,2,146,2019-06-30,3.45,1,112
2303583,Awesome Hells Kitchen Apt!,11764444,Cory,Manhattan,Hell's Kitchen,40.76532,-73.99061,Entire home/apt,150,1,11,2018-07-01,0.26,1,0
2305025,"Big, Sunny Bedroom, right by subway!",7714918,Carrie-Anne,Brooklyn,Bushwick,40.70544,-73.92192,Private room,49,4,4,2015-03-11,0.07,2,8
2305170,Eclectic Studio in Cozy Bay Ridge,11774081,Diana,Brooklyn,Bay Ridge,40.62455,-74.02756,Entire home/apt,86,2,0,,,1,0
2305890,Midwood Aerie - Bright  & Private!,11778114,Jake,Brooklyn,Flatbush,40.63449,-73.95742,Entire home/apt,140,1,141,2019-07-01,2.41,1,307
2308802,Big 2 bds House w/ Parking and Yard,11790431,Laura,Queens,Kew Gardens Hills,40.72664,-73.82795,Entire home/apt,86,1,52,2019-07-01,0.79,1,53
2309363,Huge Loft heart of Upper West Side,11793333,Jamie,Manhattan,Upper West Side,40.78263,-73.97415,Entire home/apt,650,2,30,2016-06-02,0.47,1,0
2309559,Luxury New York,11254580,Bryan,Manhattan,East Village,40.73259,-73.98681,Entire home/apt,350,1,0,,,1,0
2309873,Amazing Location-Private Studio near Central Park!,11796166,Shaina,Manhattan,Upper East Side,40.77469,-73.96327,Entire home/apt,225,2,3,2017-07-30,0.09,1,88
2310008,CLEAN LES HOME,5019619,Chris,Manhattan,Chinatown,40.71627,-73.99404,Private room,75,1,4,2015-02-22,0.06,1,0
2310445,Super Cute Chelsea One Bedroom,10973455,Amy,Manhattan,Chelsea,40.74935,-73.99723,Entire home/apt,150,1,49,2019-06-16,0.75,1,0
2310542,Hamilton Heights/Harlem Private Bedroom with Roof,7317241,Tim,Manhattan,Harlem,40.82016,-73.94559,Private room,199,3,1,2019-05-16,0.56,1,0
2310594,Studio Apt. in East Williamsburg,4148248,Guillermo,Brooklyn,Williamsburg,40.70972,-73.93864,Entire home/apt,95,4,204,2019-06-16,3.10,2,22
2310791,Old Brooklyn Charm,3689829,Lee,Brooklyn,Clinton Hill,40.68583,-73.96558,Entire home/apt,200,2,110,2019-06-24,1.73,1,51
2314392,Spacious Studio on West 72nd,11774035,Alina,Manhattan,Upper West Side,40.7803,-73.98347,Entire home/apt,200,3,45,2019-04-06,0.73,1,346
2314398,Duplex Brownstone sleeps 4-6,11246260,Claudia,Brooklyn,Cobble Hill,40.68554,-73.99499,Entire home/apt,175,7,32,2019-06-02,0.50,1,24
2314553,Spectacular Studio Loft w/City View,7503643,Vida,Brooklyn,Greenpoint,40.72727,-73.93986,Entire home/apt,129,30,3,2019-05-24,0.08,52,365
2314589,"Large, 2fl/2bdrm Williamsburg Apt",305132,Alix,Brooklyn,Williamsburg,40.70771,-73.94344,Entire home/apt,200,3,13,2017-01-01,0.22,1,0
2318126,Private Rm for 1 in Prime Harlem,6165258,Gita,Manhattan,Harlem,40.80269,-73.94637,Private room,60,3,11,2018-01-01,0.18,3,365
2319588,Luxury Apartment in Manhattan's Financial District,11845040,Alison,Manhattan,Financial District,40.70583,-74.00612,Private room,130,7,0,,,1,157
2320028,SPACIOUS BEDROOM AND PRIVATE BATH!!!,11847492,Steve,Manhattan,East Harlem,40.7916,-73.94686,Private room,115,3,242,2019-06-17,3.69,1,55
2320581,Your own room in NY's best area,1639277,Eyal,Manhattan,West Village,40.73374,-74.00121,Private room,135,2,80,2019-07-03,1.22,1,296
2322189,1 room available,11861244,Ishaan,Manhattan,Upper East Side,40.76225,-73.96165,Private room,300,1,0,,,1,0
2323502,Cute & cozy room in Ridgewood,3976338,Vanessa,Queens,Ridgewood,40.70206,-73.90936,Private room,59,3,106,2019-07-01,1.61,1,87
2323714,Peaceful Parlor Floor Apartment,5714455,Lila & Paul,Brooklyn,Clinton Hill,40.68568,-73.96244,Entire home/apt,196,2,232,2019-07-07,4.31,1,261
2325144,Cozy Nook in a Unique Loft,11876825,Christopher,Brooklyn,Bushwick,40.69856,-73.93162,Private room,128,3,52,2018-01-06,0.80,1,219
2329047,Large 2 Bedroom available,9754117,David,Manhattan,Upper West Side,40.77794,-73.97699,Entire home/apt,400,1,0,,,1,0
2329807,BEAUTIFUL CONDO IN TIMES SQUARE ,11894522,Georgia,Manhattan,Theater District,40.76054,-73.98508,Entire home/apt,200,30,11,2018-09-16,0.18,1,363
2331148,Charming Sunny 1 Bedroom LES Apt!,3627104,Doria,Manhattan,Lower East Side,40.72171,-73.99053,Entire home/apt,180,5,13,2019-03-05,0.22,1,0
2331154,Spacious Private Room in East Williamsburg,4467316,Barbara,Brooklyn,Williamsburg,40.70874,-73.93818,Private room,60,30,16,2019-07-05,0.28,2,190
2331929,"Stylish apartment/ Serene Room in Williamsburg, BK",11910223,Michele,Brooklyn,Williamsburg,40.71216,-73.94612,Private room,70,90,2,2014-08-31,0.03,1,264
2332284,La ponderosa,8873749,Fany,Manhattan,Washington Heights,40.84966,-73.93945,Private room,40,2,76,2019-04-07,1.29,1,291
2332880,Huge 2 bed 2 bath Apartment!,11915544,Helena,Brooklyn,Prospect-Lefferts Gardens,40.65747,-73.95798,Entire home/apt,250,5,7,2017-08-01,0.11,1,195
2333141,Bohemian Brooklyn Bungalow,11917311,Rebeca,Brooklyn,Crown Heights,40.67026,-73.92587,Entire home/apt,80,2,17,2018-03-07,0.39,1,0
2334411,Amazing New York apt  in Harlem with Backyard!!!,11280333,Brenda,Manhattan,Harlem,40.81128,-73.94117,Entire home/apt,85,3,82,2019-06-30,1.38,1,35
2339096,Cozy bedroom in Lower East Side,11947308,Véronique,Manhattan,Chinatown,40.7159,-73.99059,Private room,70,1,196,2018-09-17,3.03,1,0
2345266,"Bright room, close to everything.",11976770,Ezra,Brooklyn,Williamsburg,40.70941,-73.9522,Private room,55,5,4,2016-09-06,0.08,1,0
2346089,"Stylish, Affordable & Private Room",11981562,Maureen,Brooklyn,Bedford-Stuyvesant,40.6901,-73.94524,Private room,60,2,0,,,1,0
2346106,Amazing Greenpoint Loft-Best Deal!,6771815,El,Brooklyn,Greenpoint,40.73421,-73.95698,Private room,100,2,9,2015-05-04,0.14,1,0
2346296,Private Room in Williamsburg Loft,10792303,Nora,Brooklyn,Williamsburg,40.71165,-73.96716,Private room,73,10,19,2019-04-23,0.30,1,13
2346335,Spacious and bright 2 or 3 bedroom,10672341,Emily,Brooklyn,Crown Heights,40.66732,-73.95794,Entire home/apt,145,2,0,,,2,0
2346416,Lovely private room close to Manhattan,11983859,Lauren,Queens,Astoria,40.76315,-73.92617,Private room,65,2,183,2019-06-10,2.82,1,146
2349715,Cozy 2-BD w/ Lots of Light,11998560,Ruby,Brooklyn,Crown Heights,40.67286,-73.92566,Entire home/apt,162,1,75,2019-06-08,1.20,2,103
2349737,NYC Apt - Close to Metro & Mnhtn,11722972,Karen,Queens,Rego Park,40.73243,-73.86773,Entire home/apt,275,30,9,2017-08-03,0.14,1,342
2350883,Large 1BR - PRIME Williamsburg,1334808,Kristina,Brooklyn,Williamsburg,40.71338,-73.95738,Private room,56,12,0,,,2,0
2356082,"Modern, Clean, West Village Apt!",6970733,Laurence,Manhattan,Greenwich Village,40.72946,-74.00189,Entire home/apt,200,2,26,2017-10-22,0.55,1,0
2359340,ART COLLECTORS APARTMENT - TIMES SQUARE-10TH AV.,3793026,Andreas,Manhattan,Hell's Kitchen,40.76349,-73.98985,Entire home/apt,250,5,176,2018-10-08,2.72,1,0
2361020,URBAN CHIC VIDEO/PHOTO SHOOTS ONLY,5535265,Krystal,Brooklyn,Bedford-Stuyvesant,40.68172,-73.93236,Entire home/apt,500,1,11,2015-10-20,0.19,1,365
2361323,Safe Sunny 1brm near subway,12059266,Audrey,Brooklyn,Crown Heights,40.67935,-73.9633,Entire home/apt,120,30,14,2018-07-21,0.22,1,108
2362306,Peaceful Artsy Huge Sunny Bedroom!,10283677,Emma,Brooklyn,Flatbush,40.65173,-73.96035,Private room,55,3,8,2018-10-25,0.36,1,0
2362357,Cozy Room in Park Slope,2768182,Devi,Brooklyn,South Slope,40.66468,-73.98777,Private room,59,1,126,2019-06-01,2.15,4,22
2365645,"Quiet Apartment in Williamsburg, Bk",7881738,Michele,Brooklyn,Williamsburg,40.711,-73.95403,Entire home/apt,99,1,1,2016-01-12,0.02,1,0
2367089,Full Apt w/ large kitchen in UES,12092726,Alice,Manhattan,Upper East Side,40.78092,-73.95162,Entire home/apt,155,1,75,2017-02-19,1.30,1,0
2368021,Spacious and Amazing Location!,12098551,Ashley,Manhattan,Kips Bay,40.73997,-73.98137,Entire home/apt,200,3,4,2015-10-13,0.08,2,0
2368214,Private bedroom in historic Chinatown apartment,7708014,John,Manhattan,Civic Center,40.71654,-74.00138,Private room,60,4,23,2017-09-15,0.35,1,0
2371632,"Great 1 Br Apt, Ozone Park, NYC",10721506,Lee,Queens,Ozone Park,40.67657,-73.84083,Entire home/apt,85,3,106,2019-06-27,1.66,1,238
2371794,Master bedroom in historic house,2588427,Rip,Manhattan,SoHo,40.72541,-74.01015,Private room,150,3,30,2019-01-02,0.48,2,4
2372740,Chez Jazz BnB--Cozy BK/Queens room,12120448,Rob,Queens,Ridgewood,40.70375,-73.9094,Private room,45,2,27,2019-05-15,0.42,1,190
2373238,Times Square Area Quiet + Private Guest Studio,12123995,Michal,Manhattan,Hell's Kitchen,40.76046,-73.99131,Entire home/apt,200,2,53,2019-07-04,2.51,2,223
2374228,Amazing Two Bedroom Apartment,12129877,Andre,Brooklyn,Crown Heights,40.6738,-73.93985,Entire home/apt,120,2,193,2019-07-01,2.97,2,292
2376206,Hell's Kitchen- Times Square,12140561,Danielle,Manhattan,Hell's Kitchen,40.76394,-73.99448,Entire home/apt,100,1,0,,,1,4
2377514,Sophisticated Harlem True 2BR NYC,12145783,Enid,Manhattan,East Harlem,40.80021,-73.94142,Entire home/apt,195,4,137,2019-07-01,2.13,2,233
2379865,Cozy private room available in a great location,12157737,Dushyant,Brooklyn,Crown Heights,40.67343,-73.96291,Private room,38,3,0,,,1,0
2380403,"Artsy and Comfy Bedroom, Living Room, Terrace",1226950,Marysia,Brooklyn,Crown Heights,40.6769,-73.9513,Private room,75,2,0,,,1,0
2381302,"New 1-Bdrm, 3-beds in Bensonhurst, Brooklyn, NY",12126255,Elska,Brooklyn,Bensonhurst,40.61518,-73.98874,Entire home/apt,76,30,28,2018-11-07,0.44,1,282
2383233,Entire 1400 sq ft Artist Loft - FOUR Private Rooms,10674441,Annie,Brooklyn,Bedford-Stuyvesant,40.69392,-73.95446,Entire home/apt,175,27,0,,,2,148
2385344,The Rose House,179296,Rich,Brooklyn,Greenpoint,40.73334,-73.95478,Entire home/apt,500,3,74,2019-06-24,1.17,1,364
2385779,"The center of NYC, Brooklyn!",12186466,Edmund,Brooklyn,Bedford-Stuyvesant,40.68843,-73.93678,Entire home/apt,179,3,149,2019-07-04,2.33,1,242
2391204,"SALE 2 BEDROOMS, LARGE MASTER & GUEST BEDROOM",8452639,C S,Brooklyn,Flatbush,40.64846,-73.96186,Private room,200,1,30,2019-05-19,0.50,3,362
2392051,Spacious apt in the Lower East Side,132244,Tal,Manhattan,Lower East Side,40.71762,-73.98334,Entire home/apt,400,7,0,,,1,365
2392296,"A Simple, Calm Space",10510181,Août,Bronx,Kingsbridge,40.88437,-73.89746,Shared room,32,2,6,2016-09-22,0.16,1,83
2392301,Charming Bedroom in Artists Colony,173997,Beth,Brooklyn,Williamsburg,40.7106,-73.95325,Private room,50,3,16,2016-07-11,0.25,2,0
2392814,Room in Huge 3 Bedroom  L.E.S,12223914,Lakis,Manhattan,Lower East Side,40.71968,-73.98726,Private room,75,1,0,,,1,0
2396867,Near Columbia Universit/Female only,12245536,Rong,Manhattan,Harlem,40.82039,-73.95514,Private room,40,1,5,2016-01-03,0.08,2,0
2399434,"House of Music and Art, Large Happy Room, full bed",3992566,Clay,Brooklyn,Bushwick,40.70054,-73.92954,Private room,62,21,39,2019-05-23,0.65,3,110
2400010,The Notorious B.N.B. { The Pfizer },1177497,Jessica,Brooklyn,Clinton Hill,40.69045,-73.96762,Private room,239,1,16,2019-05-19,0.28,11,363
2400614,Your Very Own Williamsburg Apt!,2297544,Julian,Brooklyn,Williamsburg,40.71919,-73.9418,Entire home/apt,179,5,22,2019-07-01,0.37,1,336
2404708,Williamsburg 1 bedroom appartement,12290324,Lara,Brooklyn,Williamsburg,40.71952,-73.96281,Entire home/apt,250,5,21,2019-03-28,0.35,1,284
2405505,Luxury West Village apt with views!,12294891,Lillian,Manhattan,West Village,40.73618,-74.00256,Entire home/apt,400,5,8,2017-12-10,0.13,1,35
2407196,"Harlem 1 BR, Private Master Bath",5905011,Annette,Manhattan,Harlem,40.81904,-73.94325,Private room,98,2,182,2019-06-23,2.85,1,312
2410200,"Heart of Williamsburg, Brooklyn!",11982812,Georgia,Brooklyn,Williamsburg,40.71023,-73.94657,Private room,89,1,99,2017-11-18,1.55,1,0
2410620,Cozy apt in the Upper East Side,12320096,Luanna,Manhattan,Upper East Side,40.78331,-73.94489,Entire home/apt,185,2,3,2019-06-09,0.27,1,0
2410819,In the heart of the East Village,1522929,Anoop,Manhattan,East Village,40.72916,-73.98022,Private room,125,3,13,2017-06-26,0.34,1,0
2412916,"Elegant Brooklyn Comfort, One Bedroom",4183222,James,Brooklyn,Carroll Gardens,40.68008,-73.99392,Entire home/apt,180,2,1,2014-06-10,0.02,1,0
2414157,Relaxed Comfortable Beds in A Cozy Apartment.,8904815,Sandra&Orlando,Brooklyn,Flatbush,40.64307,-73.95455,Shared room,30,5,34,2019-06-29,0.52,2,288
2415563,The Big Brooklyn,12346795,Ron,Brooklyn,Crown Heights,40.67019,-73.95541,Private room,60,1,35,2018-04-24,0.54,1,333
2416016,Modern Lower East Side Apartment,1191562,Ross,Manhattan,Lower East Side,40.71962,-73.99178,Private room,115,2,130,2019-03-24,2.30,1,276
2416104,"Private home, quiet Brooklyn street",12348871,Hetty,Brooklyn,Kensington,40.64742,-73.97559,Entire home/apt,200,2,13,2018-08-18,0.21,2,0
2416191,Cute Apartment in Williamsburg,1473507,Moema,Brooklyn,Williamsburg,40.7186,-73.9451,Private room,70,1,0,,,1,0
2417098,Sunny Studios in Historic Browstone,26640,Sally,Manhattan,Upper West Side,40.78327,-73.97343,Entire home/apt,179,30,14,2015-09-21,0.27,2,365
2419438,1 Bedroom Bushwick apartment,571080,Michael,Brooklyn,Bushwick,40.6998,-73.92913,Entire home/apt,109,1,12,2018-09-03,0.19,1,0
2419574,Private Room HK/Theatre District!,12366541,Pj,Manhattan,Hell's Kitchen,40.76589,-73.98536,Private room,124,5,263,2019-06-02,4.10,2,236
2422991,Trendy Apt by Chelsea Market with High Line Views,12384418,Daniel,Manhattan,Chelsea,40.7453,-74.00704,Entire home/apt,159,2,43,2019-06-23,1.10,1,25
2424199,"Bright, Eclectic, Happy Brooklyn Apartment",10434821,H. Erin,Brooklyn,Crown Heights,40.67422,-73.95569,Entire home/apt,85,10,9,2018-01-02,0.14,1,12
2424342,Amazing Room—Private Bath (100% LEGAL!),2841152,Matthew,Brooklyn,Greenpoint,40.73169,-73.9554,Private room,109,2,107,2019-06-24,1.64,1,269
2425222,Luxury Alcove Studio Apt in TriBeCa,12394900,Alice,Manhattan,Tribeca,40.72034,-74.01122,Entire home/apt,110,10,1,2016-01-05,0.02,1,0
2425871,Newly Built Full Bedroom In TriBeCa,12399023,Ankush,Manhattan,Tribeca,40.7159,-74.00834,Private room,500,1,0,,,1,0
2425980,"Cozy BR in Hamilton Heights, Harlem",9915185,Sarah,Manhattan,Harlem,40.82301,-73.94907,Private room,65,2,2,2015-10-12,0.04,1,0
2430828,Private Room Available in nice apartment!,8351424,Anthony,Manhattan,Washington Heights,40.83358,-73.94462,Private room,112,2,20,2019-06-23,1.44,1,179
2431607,"Bright, Airy Room Share for 2",4973668,Gloria,Brooklyn,Bedford-Stuyvesant,40.68642,-73.9344,Shared room,25,5,76,2019-06-06,1.22,3,258
2431784,Newly renovated 1BD on UWS,2335233,Amber,Manhattan,Upper West Side,40.7809,-73.98215,Entire home/apt,220,5,0,,,1,0
2432545,Your own apartment in Bushwick,3053987,Darwin And Nicole,Brooklyn,Bushwick,40.6911,-73.92125,Entire home/apt,79,3,43,2018-07-07,0.71,2,0
2432622,Great 2 bdr apt in WB/Greenpoint,377287,Marianne,Brooklyn,Greenpoint,40.72545,-73.95405,Entire home/apt,200,3,2,2018-06-30,0.03,1,205
2433591,Private Room Brooklyn NY,2120259,Sue,Brooklyn,Crown Heights,40.66586,-73.95128,Private room,55,4,21,2019-04-08,0.34,4,129
2435198,"Lovely Private Bedroom in Vibrant Bronx, NY",12446529,Migdalia,Bronx,Soundview,40.82528,-73.86004,Private room,50,2,32,2019-04-07,0.51,2,156
2435408,Modern Duplex Studio Factory Loft,7503643,Vida,Brooklyn,Greenpoint,40.72669,-73.9419,Entire home/apt,129,30,9,2019-04-30,0.16,52,325
2435621,Stunning 1br in Historic Brownstone,26640,Sally,Manhattan,Upper West Side,40.7851,-73.97397,Entire home/apt,195,30,45,2019-05-31,0.73,2,327
2435669,Charming Mid-Century Studio,1301613,Janet,Brooklyn,Flatbush,40.64815,-73.96486,Entire home/apt,79,2,8,2017-09-05,0.13,1,6
2438181,Bedroom in sunny downtown apartment,2102889,Arthur,Manhattan,Two Bridges,40.71149,-73.99721,Private room,65,3,8,2019-07-02,1.71,1,123
2440173,Theater District Studio (Sleeps 4),3948178,Redi,Manhattan,Hell's Kitchen,40.76453,-73.99515,Entire home/apt,123,2,8,2017-03-13,0.13,1,0
2440846,Loft in Williamsburg! ,9872597,Sofia,Brooklyn,Williamsburg,40.71124,-73.9499,Private room,70,5,8,2015-07-22,0.15,1,0
2445856,"Guest rm, 2 stops from GrandCentral",3578009,Walther,Queens,Long Island City,40.74955,-73.95081,Private room,100,2,37,2018-10-06,0.58,2,97
2446430,Comfy Room in Park Slope,2768182,Devi,Brooklyn,South Slope,40.66443,-73.98792,Private room,69,1,143,2019-06-04,2.41,4,22
2447138,HUGE LUX 2FLOOR 2 BDRMSOHO LOFTw/HOME CINEMA,3540714,Simonie,Manhattan,Tribeca,40.72023,-74.00715,Entire home/apt,450,1,10,2016-05-26,0.16,1,0
2447298,Soho loft with everything,5165749,Ben,Manhattan,SoHo,40.72512,-74.00024,Entire home/apt,650,5,0,,,2,83
2447460,Cozy Entire Apt1Bd APT inGREAT Loc,12386614,Carlos,Manhattan,East Harlem,40.79926,-73.94499,Entire home/apt,125,3,2,2018-04-15,0.13,1,249
2447467,Charming Spacious Master Bedroom,12515888,Kaet,Brooklyn,Greenpoint,40.73418,-73.95683,Private room,75,1,35,2019-06-21,0.55,2,306
2447634,Charming 2BR in Greenpoint,12515888,Kaet,Brooklyn,Greenpoint,40.73348,-73.95689,Entire home/apt,154,1,7,2019-06-21,0.11,2,213
2447868,Charming Upper West Side Studio,6717488,Francesca,Manhattan,Morningside Heights,40.8049,-73.96315,Entire home/apt,60,14,12,2017-06-22,0.19,1,0
2451110,2019 Special! LARGE West Village 1 BED!,12533228,Rose,Manhattan,Greenwich Village,40.72908,-73.9965,Entire home/apt,279,1,78,2019-05-12,1.22,1,363
2451438,Quiet & private room in luxury doorman bldg,10193030,Kaori,Manhattan,Harlem,40.82349,-73.94193,Private room,80,3,3,2017-10-03,0.05,2,178
2451647,"Bright, Modern Room in East Village!",64442,Reka,Manhattan,East Village,40.72598,-73.97778,Private room,84,1,184,2019-07-01,2.86,2,59
2453730,"Sunny, charming duplex in best Brooklyn 'hood",10232293,Georgia,Brooklyn,Gowanus,40.67906,-73.99093,Entire home/apt,180,6,1,2019-07-05,1,1,26
2453739,Awesome Child Friendly Apartment!,6369087,Andrea,Brooklyn,Crown Heights,40.67652,-73.95713,Entire home/apt,100,5,7,2018-08-21,0.11,1,0
2454281,Private room in Clinton Hill,5696628,Christine,Brooklyn,Bedford-Stuyvesant,40.69011,-73.96026,Private room,86,2,20,2019-06-30,0.31,2,35
2454504,Center Park Slope 2 Bedroom Townhouse Apartment,6718172,Sharon,Brooklyn,Park Slope,40.67348,-73.9779,Entire home/apt,189,7,13,2019-06-20,0.39,1,33
2454507,Close to everything - Jr 1 bedroom,9991763,Andrew,Manhattan,Financial District,40.70781,-74.00701,Entire home/apt,130,365,6,2016-10-02,0.10,1,262
