Port Name,State,Port Code,Border,Date,Measure,Value
Anacortes,WA,3010,US-Canada Border,5/1/2019 00:00,Bus Passengers,69
Anacortes,WA,3010,US-Canada Border,5/1/2019 00:00,Buses,2
Anacortes,WA,3010,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,6687
Anacortes,WA,3010,US-Canada Border,5/1/2019 00:00,Personal Vehicles,3042
Blaine,WA,3004,US-Canada Border,5/1/2019 00:00,Bus Passengers,24787
Blaine,WA,3004,US-Canada Border,5/1/2019 00:00,Buses,1424
Blaine,WA,3004,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,680765
Blaine,WA,3004,US-Canada Border,5/1/2019 00:00,Personal Vehicles,365032
Blaine,WA,3004,US-Canada Border,5/1/2019 00:00,Rail Containers Empty,9707
Blaine,WA,3004,US-Canada Border,5/1/2019 00:00,Rail Containers Full,9049
Blaine,WA,3004,US-Canada Border,5/1/2019 00:00,Train Passengers,7674
Blaine,WA,3004,US-Canada Border,5/1/2019 00:00,Trains,243
Blaine,WA,3004,US-Canada Border,5/1/2019 00:00,Truck Containers Empty,7256
Blaine,WA,3004,US-Canada Border,5/1/2019 00:00,Truck Containers Full,26968
Blaine,WA,3004,US-Canada Border,5/1/2019 00:00,Trucks,33419
Boundary,WA,3015,US-Canada Border,5/1/2019 00:00,Pedestrians,17
Boundary,WA,3015,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,4442
Boundary,WA,3015,US-Canada Border,5/1/2019 00:00,Personal Vehicles,2824
Boundary,WA,3015,US-Canada Border,5/1/2019 00:00,Rail Containers Empty,521
Boundary,WA,3015,US-Canada Border,5/1/2019 00:00,Rail Containers Full,574
Boundary,WA,3015,US-Canada Border,5/1/2019 00:00,Train Passengers,50
Boundary,WA,3015,US-Canada Border,5/1/2019 00:00,Trains,25
Boundary,WA,3015,US-Canada Border,5/1/2019 00:00,Truck Containers Empty,34
Boundary,WA,3015,US-Canada Border,5/1/2019 00:00,Trucks,34
Danville,WA,3012,US-Canada Border,5/1/2019 00:00,Pedestrians,18
Danville,WA,3012,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,4473
Danville,WA,3012,US-Canada Border,5/1/2019 00:00,Personal Vehicles,3179
Danville,WA,3012,US-Canada Border,5/1/2019 00:00,Truck Containers Empty,35
Danville,WA,3012,US-Canada Border,5/1/2019 00:00,Truck Containers Full,29
Danville,WA,3012,US-Canada Border,5/1/2019 00:00,Trucks,64
Ferry,WA,3013,US-Canada Border,5/1/2019 00:00,Bus Passengers,44
Ferry,WA,3013,US-Canada Border,5/1/2019 00:00,Buses,2
Ferry,WA,3013,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,1701
Ferry,WA,3013,US-Canada Border,5/1/2019 00:00,Personal Vehicles,930
Ferry,WA,3013,US-Canada Border,5/1/2019 00:00,Truck Containers Empty,15
Ferry,WA,3013,US-Canada Border,5/1/2019 00:00,Trucks,15
Friday Harbor,WA,3014,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,562
Friday Harbor,WA,3014,US-Canada Border,5/1/2019 00:00,Personal Vehicles,287
Frontier,WA,3020,US-Canada Border,5/1/2019 00:00,Bus Passengers,475
Frontier,WA,3020,US-Canada Border,5/1/2019 00:00,Buses,13
Frontier,WA,3020,US-Canada Border,5/1/2019 00:00,Pedestrians,6
Frontier,WA,3020,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,6141
Frontier,WA,3020,US-Canada Border,5/1/2019 00:00,Personal Vehicles,3294
Frontier,WA,3020,US-Canada Border,5/1/2019 00:00,Truck Containers Empty,1731
Frontier,WA,3020,US-Canada Border,5/1/2019 00:00,Truck Containers Full,752
Frontier,WA,3020,US-Canada Border,5/1/2019 00:00,Trucks,2239
Laurier,WA,3016,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,6599
Laurier,WA,3016,US-Canada Border,5/1/2019 00:00,Personal Vehicles,3930
Laurier,WA,3016,US-Canada Border,5/1/2019 00:00,Rail Containers Empty,34
Laurier,WA,3016,US-Canada Border,5/1/2019 00:00,Rail Containers Full,213
Laurier,WA,3016,US-Canada Border,5/1/2019 00:00,Train Passengers,26
Laurier,WA,3016,US-Canada Border,5/1/2019 00:00,Trains,13
Laurier,WA,3016,US-Canada Border,5/1/2019 00:00,Truck Containers Empty,385
Laurier,WA,3016,US-Canada Border,5/1/2019 00:00,Truck Containers Full,125
Laurier,WA,3016,US-Canada Border,5/1/2019 00:00,Trucks,507
Lynden,WA,3023,US-Canada Border,5/1/2019 00:00,Bus Passengers,97
Lynden,WA,3023,US-Canada Border,5/1/2019 00:00,Buses,2
Lynden,WA,3023,US-Canada Border,5/1/2019 00:00,Pedestrians,81
Lynden,WA,3023,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,99779
Lynden,WA,3023,US-Canada Border,5/1/2019 00:00,Personal Vehicles,53753
Lynden,WA,3023,US-Canada Border,5/1/2019 00:00,Truck Containers Empty,2900
Lynden,WA,3023,US-Canada Border,5/1/2019 00:00,Truck Containers Full,673
Lynden,WA,3023,US-Canada Border,5/1/2019 00:00,Trucks,3548
Metaline Falls,WA,3025,US-Canada Border,5/1/2019 00:00,Bus Passengers,72
Metaline Falls,WA,3025,US-Canada Border,5/1/2019 00:00,Buses,2
Metaline Falls,WA,3025,US-Canada Border,5/1/2019 00:00,Pedestrians,3
Metaline Falls,WA,3025,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,4198
Metaline Falls,WA,3025,US-Canada Border,5/1/2019 00:00,Personal Vehicles,2071
Metaline Falls,WA,3025,US-Canada Border,5/1/2019 00:00,Truck Containers Empty,466
Metaline Falls,WA,3025,US-Canada Border,5/1/2019 00:00,Truck Containers Full,39
Metaline Falls,WA,3025,US-Canada Border,5/1/2019 00:00,Trucks,496
Nighthawk,WA,3011,US-Canada Border,5/1/2019 00:00,Pedestrians,14
Nighthawk,WA,3011,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,879
Nighthawk,WA,3011,US-Canada Border,5/1/2019 00:00,Personal Vehicles,515
Oroville,WA,3019,US-Canada Border,5/1/2019 00:00,Bus Passengers,151
Oroville,WA,3019,US-Canada Border,5/1/2019 00:00,Buses,5
Oroville,WA,3019,US-Canada Border,5/1/2019 00:00,Pedestrians,473
Oroville,WA,3019,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,31269
Oroville,WA,3019,US-Canada Border,5/1/2019 00:00,Personal Vehicles,18101
Oroville,WA,3019,US-Canada Border,5/1/2019 00:00,Truck Containers Empty,931
Oroville,WA,3019,US-Canada Border,5/1/2019 00:00,Truck Containers Full,1847
Oroville,WA,3019,US-Canada Border,5/1/2019 00:00,Trucks,2729
Point Roberts,WA,3017,US-Canada Border,5/1/2019 00:00,Bus Passengers,1100
Point Roberts,WA,3017,US-Canada Border,5/1/2019 00:00,Buses,44
Point Roberts,WA,3017,US-Canada Border,5/1/2019 00:00,Pedestrians,2696
Point Roberts,WA,3017,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,138480
Point Roberts,WA,3017,US-Canada Border,5/1/2019 00:00,Personal Vehicles,93839
Point Roberts,WA,3017,US-Canada Border,5/1/2019 00:00,Truck Containers Empty,743
Point Roberts,WA,3017,US-Canada Border,5/1/2019 00:00,Truck Containers Full,345
Point Roberts,WA,3017,US-Canada Border,5/1/2019 00:00,Trucks,1088
Port Angeles,WA,3007,US-Canada Border,5/1/2019 00:00,Bus Passengers,76
Port Angeles,WA,3007,US-Canada Border,5/1/2019 00:00,Buses,15
Port Angeles,WA,3007,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,12055
Port Angeles,WA,3007,US-Canada Border,5/1/2019 00:00,Personal Vehicles,5420
Port Angeles,WA,3007,US-Canada Border,5/1/2019 00:00,Truck Containers Empty,29
Port Angeles,WA,3007,US-Canada Border,5/1/2019 00:00,Truck Containers Full,21
Port Angeles,WA,3007,US-Canada Border,5/1/2019 00:00,Trucks,50
Sumas,WA,3009,US-Canada Border,5/1/2019 00:00,Bus Passengers,347
Sumas,WA,3009,US-Canada Border,5/1/2019 00:00,Buses,16
Sumas,WA,3009,US-Canada Border,5/1/2019 00:00,Pedestrians,4651
Sumas,WA,3009,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,140153
Sumas,WA,3009,US-Canada Border,5/1/2019 00:00,Personal Vehicles,85777
Sumas,WA,3009,US-Canada Border,5/1/2019 00:00,Rail Containers Empty,321
Sumas,WA,3009,US-Canada Border,5/1/2019 00:00,Rail Containers Full,139
Sumas,WA,3009,US-Canada Border,5/1/2019 00:00,Train Passengers,57
Sumas,WA,3009,US-Canada Border,5/1/2019 00:00,Trains,19
Sumas,WA,3009,US-Canada Border,5/1/2019 00:00,Truck Containers Empty,3362
Sumas,WA,3009,US-Canada Border,5/1/2019 00:00,Truck Containers Full,11737
Sumas,WA,3009,US-Canada Border,5/1/2019 00:00,Trucks,14232
Alcan,AK,3104,US-Canada Border,5/1/2019 00:00,Bus Passengers,19
Alcan,AK,3104,US-Canada Border,5/1/2019 00:00,Buses,4
Alcan,AK,3104,US-Canada Border,5/1/2019 00:00,Pedestrians,12
Alcan,AK,3104,US-Canada Border,5/1/2019 00:00,Personal Vehicle Passengers,13899
Alcan,AK,3104,US-Canada Border,5/1/2019 00:00,Personal Vehicles,6658
Pinecreek,MN,3425,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,17
Pinecreek,MN,3425,US-Canada Border,4/1/2019 00:00,Truck Containers Full,7
Pinecreek,MN,3425,US-Canada Border,4/1/2019 00:00,Trucks,24
Northgate,ND,3406,US-Canada Border,4/1/2019 00:00,Rail Containers Empty,55
Porthill,ID,3308,US-Canada Border,4/1/2019 00:00,Trucks,297
Porthill,ID,3308,US-Canada Border,4/1/2019 00:00,Truck Containers Full,25
Porthill,ID,3308,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,272
Porthill,ID,3308,US-Canada Border,4/1/2019 00:00,Personal Vehicles,9764
Ferry,WA,3013,US-Canada Border,4/1/2019 00:00,Trucks,6
Ferry,WA,3013,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,6
Ferry,WA,3013,US-Canada Border,4/1/2019 00:00,Personal Vehicles,725
Turner,MT,3306,US-Canada Border,4/1/2019 00:00,Trucks,56
Turner,MT,3306,US-Canada Border,4/1/2019 00:00,Truck Containers Full,63
Roseau,MN,3426,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,4105
Roseau,MN,3426,US-Canada Border,4/1/2019 00:00,Personal Vehicles,2522
Roseau,MN,3426,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,123
Roseau,MN,3426,US-Canada Border,4/1/2019 00:00,Truck Containers Full,94
Roseau,MN,3426,US-Canada Border,4/1/2019 00:00,Trucks,217
Porthill,ID,3308,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,16506
Turner,MT,3306,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,8
Turner,MT,3306,US-Canada Border,4/1/2019 00:00,Personal Vehicles,617
Porthill,ID,3308,US-Canada Border,4/1/2019 00:00,Pedestrians,5
Turner,MT,3306,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,1289
Turner,MT,3306,US-Canada Border,4/1/2019 00:00,Pedestrians,2
Turner,MT,3306,US-Canada Border,4/1/2019 00:00,Buses,2
Turner,MT,3306,US-Canada Border,4/1/2019 00:00,Bus Passengers,65
Ferry,WA,3013,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,1350
Sweetgrass,MT,3310,US-Canada Border,4/1/2019 00:00,Trucks,12239
Portal,ND,3403,US-Canada Border,4/1/2019 00:00,Bus Passengers,242
Portal,ND,3403,US-Canada Border,4/1/2019 00:00,Buses,6
Portal,ND,3403,US-Canada Border,4/1/2019 00:00,Pedestrians,120
Portal,ND,3403,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,10153
Portal,ND,3403,US-Canada Border,4/1/2019 00:00,Personal Vehicles,5161
Portal,ND,3403,US-Canada Border,4/1/2019 00:00,Rail Containers Empty,7053
Portal,ND,3403,US-Canada Border,4/1/2019 00:00,Rail Containers Full,18830
Portal,ND,3403,US-Canada Border,4/1/2019 00:00,Train Passengers,414
Portal,ND,3403,US-Canada Border,4/1/2019 00:00,Trains,138
Portal,ND,3403,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,1478
Portal,ND,3403,US-Canada Border,4/1/2019 00:00,Truck Containers Full,6532
Portal,ND,3403,US-Canada Border,4/1/2019 00:00,Trucks,7592
Porthill,ID,3308,US-Canada Border,4/1/2019 00:00,Buses,1
Porthill,ID,3308,US-Canada Border,4/1/2019 00:00,Bus Passengers,31
Madawaska,ME,109,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,44811
Madawaska,ME,109,US-Canada Border,4/1/2019 00:00,Pedestrians,62
Sault Sainte Marie,MI,3803,US-Canada Border,4/1/2019 00:00,Truck Containers Full,2994
Algonac,MI,3814,US-Canada Border,4/1/2019 00:00,Personal Vehicles,3621
Port Huron,MI,3802,US-Canada Border,4/1/2019 00:00,Trains,275
Port Huron,MI,3802,US-Canada Border,4/1/2019 00:00,Train Passengers,672
Port Huron,MI,3802,US-Canada Border,4/1/2019 00:00,Rail Containers Full,19828
Baudette,MN,3424,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,370
Baudette,MN,3424,US-Canada Border,4/1/2019 00:00,Truck Containers Full,22
Baudette,MN,3424,US-Canada Border,4/1/2019 00:00,Trucks,392
Sweetgrass,MT,3310,US-Canada Border,4/1/2019 00:00,Truck Containers Full,11470
Sweetgrass,MT,3310,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,2172
Sweetgrass,MT,3310,US-Canada Border,4/1/2019 00:00,Trains,34
Sweetgrass,MT,3310,US-Canada Border,4/1/2019 00:00,Train Passengers,198
Sweetgrass,MT,3310,US-Canada Border,4/1/2019 00:00,Rail Containers Full,2687
Sweetgrass,MT,3310,US-Canada Border,4/1/2019 00:00,Rail Containers Empty,662
Sweetgrass,MT,3310,US-Canada Border,4/1/2019 00:00,Personal Vehicles,12785
Sweetgrass,MT,3310,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,25726
Sweetgrass,MT,3310,US-Canada Border,4/1/2019 00:00,Pedestrians,214
Sweetgrass,MT,3310,US-Canada Border,4/1/2019 00:00,Buses,9
Sweetgrass,MT,3310,US-Canada Border,4/1/2019 00:00,Bus Passengers,241
Sault Sainte Marie,MI,3803,US-Canada Border,4/1/2019 00:00,Buses,48
Sarles,ND,3409,US-Canada Border,4/1/2019 00:00,Bus Passengers,38
Sarles,ND,3409,US-Canada Border,4/1/2019 00:00,Buses,6
Sarles,ND,3409,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,538
Sarles,ND,3409,US-Canada Border,4/1/2019 00:00,Personal Vehicles,266
Sarles,ND,3409,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,14
Sarles,ND,3409,US-Canada Border,4/1/2019 00:00,Truck Containers Full,5
Sarles,ND,3409,US-Canada Border,4/1/2019 00:00,Trucks,19
Lynden,WA,3023,US-Canada Border,4/1/2019 00:00,Trucks,3473
Lynden,WA,3023,US-Canada Border,4/1/2019 00:00,Truck Containers Full,690
Northgate,ND,3406,US-Canada Border,4/1/2019 00:00,Personal Vehicles,1044
Northgate,ND,3406,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,2165
Northgate,ND,3406,US-Canada Border,4/1/2019 00:00,Pedestrians,15
Northgate,ND,3406,US-Canada Border,4/1/2019 00:00,Buses,1
Northgate,ND,3406,US-Canada Border,4/1/2019 00:00,Bus Passengers,53
Danville,WA,3012,US-Canada Border,4/1/2019 00:00,Trucks,47
Danville,WA,3012,US-Canada Border,4/1/2019 00:00,Truck Containers Full,21
Danville,WA,3012,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,26
Danville,WA,3012,US-Canada Border,4/1/2019 00:00,Rail Containers Empty,1
Scobey,MT,3309,US-Canada Border,4/1/2019 00:00,Trucks,30
Scobey,MT,3309,US-Canada Border,4/1/2019 00:00,Truck Containers Full,28
Scobey,MT,3309,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,16
Sherwood,ND,3414,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,2106
Sherwood,ND,3414,US-Canada Border,4/1/2019 00:00,Personal Vehicles,1185
Sherwood,ND,3414,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,369
Sherwood,ND,3414,US-Canada Border,4/1/2019 00:00,Truck Containers Full,230
Sherwood,ND,3414,US-Canada Border,4/1/2019 00:00,Trucks,569
Noonan,ND,3420,US-Canada Border,4/1/2019 00:00,Trucks,208
Noonan,ND,3420,US-Canada Border,4/1/2019 00:00,Truck Containers Full,11
Noonan,ND,3420,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,197
Noonan,ND,3420,US-Canada Border,4/1/2019 00:00,Personal Vehicles,1962
Noonan,ND,3420,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,3147
Scobey,MT,3309,US-Canada Border,4/1/2019 00:00,Personal Vehicles,442
Scobey,MT,3309,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,767
Danville,WA,3012,US-Canada Border,4/1/2019 00:00,Personal Vehicles,2921
Danville,WA,3012,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,4063
Danville,WA,3012,US-Canada Border,4/1/2019 00:00,Pedestrians,10
St. John,ND,3405,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,1838
St. John,ND,3405,US-Canada Border,4/1/2019 00:00,Personal Vehicles,971
St. John,ND,3405,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,12
St. John,ND,3405,US-Canada Border,4/1/2019 00:00,Trucks,12
Neche,ND,3404,US-Canada Border,4/1/2019 00:00,Trucks,496
Neche,ND,3404,US-Canada Border,4/1/2019 00:00,Truck Containers Full,190
Eastport,ID,3302,US-Canada Border,4/1/2019 00:00,Trucks,5144
Eastport,ID,3302,US-Canada Border,4/1/2019 00:00,Truck Containers Full,4585
Eastport,ID,3302,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,768
Eastport,ID,3302,US-Canada Border,4/1/2019 00:00,Trains,109
Roosville,MT,3318,US-Canada Border,4/1/2019 00:00,Trucks,806
Roosville,MT,3318,US-Canada Border,4/1/2019 00:00,Truck Containers Full,430
Roosville,MT,3318,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,402
Roosville,MT,3318,US-Canada Border,4/1/2019 00:00,Personal Vehicles,9277
Roosville,MT,3318,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,17879
Roosville,MT,3318,US-Canada Border,4/1/2019 00:00,Pedestrians,2
Raymond,MT,3301,US-Canada Border,4/1/2019 00:00,Trucks,1856
Walhalla,ND,3407,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,4606
Walhalla,ND,3407,US-Canada Border,4/1/2019 00:00,Personal Vehicles,2674
Walhalla,ND,3407,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,494
Walhalla,ND,3407,US-Canada Border,4/1/2019 00:00,Truck Containers Full,228
Walhalla,ND,3407,US-Canada Border,4/1/2019 00:00,Trucks,713
Eastport,ID,3302,US-Canada Border,4/1/2019 00:00,Train Passengers,218
Eastport,ID,3302,US-Canada Border,4/1/2019 00:00,Rail Containers Full,10973
Eastport,ID,3302,US-Canada Border,4/1/2019 00:00,Rail Containers Empty,656
Eastport,ID,3302,US-Canada Border,4/1/2019 00:00,Personal Vehicles,5557
Eastport,ID,3302,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,11757
Raymond,MT,3301,US-Canada Border,4/1/2019 00:00,Truck Containers Full,2092
Raymond,MT,3301,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,250
Raymond,MT,3301,US-Canada Border,4/1/2019 00:00,Personal Vehicles,1653
Raymond,MT,3301,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,3348
Raymond,MT,3301,US-Canada Border,4/1/2019 00:00,Pedestrians,83
Boundary,WA,3015,US-Canada Border,4/1/2019 00:00,Trucks,20
Boundary,WA,3015,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,20
Westhope,ND,3419,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,1057
Westhope,ND,3419,US-Canada Border,4/1/2019 00:00,Personal Vehicles,563
Westhope,ND,3419,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,407
Westhope,ND,3419,US-Canada Border,4/1/2019 00:00,Truck Containers Full,517
Westhope,ND,3419,US-Canada Border,4/1/2019 00:00,Trucks,872
Eastport,ID,3302,US-Canada Border,4/1/2019 00:00,Pedestrians,218
Eastport,ID,3302,US-Canada Border,4/1/2019 00:00,Buses,4
Eastport,ID,3302,US-Canada Border,4/1/2019 00:00,Bus Passengers,142
Limestone,ME,118,US-Canada Border,4/1/2019 00:00,Trucks,102
Limestone,ME,118,US-Canada Border,4/1/2019 00:00,Truck Containers Full,32
Piegan,MT,3316,US-Canada Border,4/1/2019 00:00,Trucks,116
Piegan,MT,3316,US-Canada Border,4/1/2019 00:00,Truck Containers Full,85
Piegan,MT,3316,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,31
Piegan,MT,3316,US-Canada Border,4/1/2019 00:00,Personal Vehicles,4646
Piegan,MT,3316,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,9918
Columbus,NM,2406,US-Mexico Border,4/1/2019 00:00,Bus Passengers,1524
Columbus,NM,2406,US-Mexico Border,4/1/2019 00:00,Buses,127
Columbus,NM,2406,US-Mexico Border,4/1/2019 00:00,Pedestrians,23867
Columbus,NM,2406,US-Mexico Border,4/1/2019 00:00,Personal Vehicle Passengers,67427
Columbus,NM,2406,US-Mexico Border,4/1/2019 00:00,Personal Vehicles,29419
Columbus,NM,2406,US-Mexico Border,4/1/2019 00:00,Truck Containers Empty,65
Columbus,NM,2406,US-Mexico Border,4/1/2019 00:00,Truck Containers Full,543
Columbus,NM,2406,US-Mexico Border,4/1/2019 00:00,Trucks,608
Limestone,ME,118,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,70
Limestone,ME,118,US-Canada Border,4/1/2019 00:00,Personal Vehicles,1157
Limestone,ME,118,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,1820
Port Huron,MI,3802,US-Canada Border,4/1/2019 00:00,Rail Containers Empty,14864
Neche,ND,3404,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,309
Neche,ND,3404,US-Canada Border,4/1/2019 00:00,Personal Vehicles,2984
Neche,ND,3404,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,4498
Laurier,WA,3016,US-Canada Border,4/1/2019 00:00,Trucks,790
Boundary,WA,3015,US-Canada Border,4/1/2019 00:00,Trains,24
Boundary,WA,3015,US-Canada Border,4/1/2019 00:00,Train Passengers,48
Boundary,WA,3015,US-Canada Border,4/1/2019 00:00,Rail Containers Full,828
Boundary,WA,3015,US-Canada Border,4/1/2019 00:00,Rail Containers Empty,476
Boundary,WA,3015,US-Canada Border,4/1/2019 00:00,Personal Vehicles,2371
Boundary,WA,3015,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,3800
Opheim,MT,3317,US-Canada Border,4/1/2019 00:00,Trucks,19
Opheim,MT,3317,US-Canada Border,4/1/2019 00:00,Truck Containers Full,25
Santa Teresa,NM,2408,US-Mexico Border,4/1/2019 00:00,Bus Passengers,171
Santa Teresa,NM,2408,US-Mexico Border,4/1/2019 00:00,Buses,29
Santa Teresa,NM,2408,US-Mexico Border,4/1/2019 00:00,Pedestrians,20355
Santa Teresa,NM,2408,US-Mexico Border,4/1/2019 00:00,Personal Vehicle Passengers,99146
Santa Teresa,NM,2408,US-Mexico Border,4/1/2019 00:00,Personal Vehicles,45852
Santa Teresa,NM,2408,US-Mexico Border,4/1/2019 00:00,Truck Containers Empty,1414
Santa Teresa,NM,2408,US-Mexico Border,4/1/2019 00:00,Truck Containers Full,8838
Santa Teresa,NM,2408,US-Mexico Border,4/1/2019 00:00,Trucks,10187
Maida,ND,3416,US-Canada Border,4/1/2019 00:00,Trucks,7
Maida,ND,3416,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,7
Tecate,CA,2505,US-Mexico Border,4/1/2019 00:00,Trucks,5862
Tecate,CA,2505,US-Mexico Border,4/1/2019 00:00,Truck Containers Full,3395
Tecate,CA,2505,US-Mexico Border,4/1/2019 00:00,Truck Containers Empty,2598
Tecate,CA,2505,US-Mexico Border,4/1/2019 00:00,Personal Vehicles,85691
Tecate,CA,2505,US-Mexico Border,4/1/2019 00:00,Personal Vehicle Passengers,169766
Tecate,CA,2505,US-Mexico Border,4/1/2019 00:00,Pedestrians,82929
Opheim,MT,3317,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,6
Opheim,MT,3317,US-Canada Border,4/1/2019 00:00,Personal Vehicles,231
Opheim,MT,3317,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,391
Boundary,WA,3015,US-Canada Border,4/1/2019 00:00,Pedestrians,3
Morgan,MT,3319,US-Canada Border,4/1/2019 00:00,Trucks,25
Alexandria Bay,NY,708,US-Canada Border,4/1/2019 00:00,Bus Passengers,3607
Alexandria Bay,NY,708,US-Canada Border,4/1/2019 00:00,Buses,115
Alexandria Bay,NY,708,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,77313
Alexandria Bay,NY,708,US-Canada Border,4/1/2019 00:00,Personal Vehicles,36890
Alexandria Bay,NY,708,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,1713
Alexandria Bay,NY,708,US-Canada Border,4/1/2019 00:00,Truck Containers Full,15454
Alexandria Bay,NY,708,US-Canada Border,4/1/2019 00:00,Trucks,16952
Port Huron,MI,3802,US-Canada Border,4/1/2019 00:00,Personal Vehicles,110762
Port Huron,MI,3802,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,217504
Port Huron,MI,3802,US-Canada Border,4/1/2019 00:00,Buses,194
Port Huron,MI,3802,US-Canada Border,4/1/2019 00:00,Bus Passengers,3785
Metaline Falls,WA,3025,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,3302
Maida,ND,3416,US-Canada Border,4/1/2019 00:00,Personal Vehicles,459
Maida,ND,3416,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,971
Morgan,MT,3319,US-Canada Border,4/1/2019 00:00,Truck Containers Full,17
Morgan,MT,3319,US-Canada Border,4/1/2019 00:00,Truck Containers Empty,14
Morgan,MT,3319,US-Canada Border,4/1/2019 00:00,Personal Vehicles,335
Morgan,MT,3319,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,693
Morgan,MT,3319,US-Canada Border,4/1/2019 00:00,Buses,1
Del Bonita,MT,3322,US-Canada Border,4/1/2019 00:00,Trucks,50
Del Bonita,MT,3322,US-Canada Border,4/1/2019 00:00,Truck Containers Full,49
Buffalo-Niagara Falls,NY,901,US-Canada Border,4/1/2019 00:00,Bus Passengers,28263
Buffalo-Niagara Falls,NY,901,US-Canada Border,4/1/2019 00:00,Buses,1052
Buffalo-Niagara Falls,NY,901,US-Canada Border,4/1/2019 00:00,Pedestrians,21298
Buffalo-Niagara Falls,NY,901,US-Canada Border,4/1/2019 00:00,Personal Vehicle Passengers,769346
Buffalo-Niagara Falls,NY,901,US-Canada Border,4/1/2019 00:00,Personal Vehicles,362159
Buffalo-Niagara Falls,NY,901,US-Canada Border,4/1/2019 00:00,Rail Containers Empty,2838
Buffalo-Niagara Falls,NY,901,US-Canada Border,4/1/2019 00:00,Rail Containers Full,9094
